"Integrante";"TipoEquipo";"SO";"TipoSO";"FormatoDD";"ProcesaTexto";"VersionProcesa";"Formato";"NumLetrasa";"TamañoArchivo";"Grupo"
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"8000";8;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"9000";12;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"10000";12;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"20000";20;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"30000";32;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"40000";40;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"50000";52;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"60000";60;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"70000";72;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"80000";80;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"90000";88;7
5;"Portátil";"Win 7";"32 bits";"NTFS";"Bloc de notas";"6,1";"txt";"100000";100;7
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"1000";24;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"2000";24;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"3000";24;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"4000";28;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"5000";28;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"6000";28;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"7000";28;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"8000";32;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"9000";32;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"10000";32;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"20000";44;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"30000";52;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"40000";64;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"50000";72;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"60000";84;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"70000";92;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"80000";100;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"90000";112;8
1;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".doc";"100000";120;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"1000";32;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"2000";36;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"3000";36;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"4000";36;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"5000";40;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"6000";40;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"7000";40;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"8000";40;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"9000";44;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"10000";44;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"20000";52;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"30000";64;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"40000";72;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"50000";84;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"60000";92;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"70000";104;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"80000";112;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"90000";124;8
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"100000";132;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"1000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"2000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"3000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"4000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"5000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"6000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"7000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"8000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"9000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"10000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"20000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"30000";10;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"40000";11;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"50000";11;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"60000";11;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"70000";11;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"80000";11;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"90000";11;8
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"100000";11;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"1000";32;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"2000";36;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"3000";36;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"4000";36;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"5000";40;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"6000";40;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"7000";40;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"8000";44;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"9000";44;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"10000";44;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"20000";56;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"30000";64;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"40000";76;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"50000";88;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"60000";96;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"70000";108;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"80000";116;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"90000";128;8
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".rtf";"100000";136;8
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"1000";24;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"2000";24;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"3000";24;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"4000";28;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"5000";28;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"6000";28;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"7000";28;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"8000";32;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"9000";32;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"10000";32;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"20000";44;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"30000";52;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"40000";64;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"50000";72;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"60000";84;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"70000";92;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"80000";104;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"90000";112;9
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"100000";124;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"1000";24;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"2000";24;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"3000";24;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"4000";28;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"5000";28;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"6000";28;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"7000";28;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"8000";32;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"9000";32;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"10000";32;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"20000";44;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"30000";52;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"40000";64;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"50000";73;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"60000";84;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"70000";92;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"80000";100;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"90000";112;9
2;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".doc";"100000";120;9
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"1000";32;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"2000";36;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"3000";36;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"4000";36;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"5000";36;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"6000";40;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"7000";40;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"8000";40;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"9000";44;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"10000";44;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"20000";52;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"30000";64;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"40000";72;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"50000";84;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"60000";92;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"70000";104;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"80000";116;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"90000";124;10
1;"Escritorio";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"100000";136;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"1000";20;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"2000";24;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"3000";24;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"4000";24;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"5000";24;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"6000";28;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"7000";28;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"8000";28;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"9000";28;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"10000";32;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"20000";40;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"30000";52;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"40000";60;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"50000";72;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"60000";80;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"70000";92;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"80000";100;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"90000";108;10
2;"Escritorio";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2003";".doc";"100000";120;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"1000";152;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"2000";156;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"3000";156;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"4000";156;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"5000";156;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"6000";156;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"7000";156;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"8000";156;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"9000";156;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"10000";160;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"20000";160;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"30000";164;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"40000";168;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"50000";172;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"60000";176;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"70000";176;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"80000";180;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"90000";184;10
3;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"100000";188;10
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"1000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"2000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"3000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"4000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"5000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"6000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"7000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"8000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"9000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"10000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"20000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"30000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"40000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"50000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"60000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"70000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"80000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"90000";12;11
1;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"100000";12;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"1000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"2000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"3000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"4000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"5000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"6000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"7000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"8000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"9000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"10000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"20000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"30000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"40000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"50000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"60000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"70000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"80000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"90000";16;11
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"100000";16;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"1000";8;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"2000";8;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"3000";8;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"4000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"5000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"6000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"7000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"8000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"9000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"10000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"20000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"30000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"40000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"50000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"60000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"70000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"80000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"90000";9;11
3;"Escritorio";"Ubuntu";"32 bits";"Ext4";"LibreOffice";"4.0.2.2";".odt";"100000";9;11
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"1000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"1000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"1000";36;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"2000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"2000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"2000";40;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"3000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"3000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"3000";40;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"4000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"4000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"4000";40;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"5000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"5000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"5000";44;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"6000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"6000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"6000";44;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"7000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"7000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"7000";44;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"8000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"8000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"8000";48;12
